,batch_size,image_size,kernel_size,in_channels,out_channels,stride,padding,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,region,cloud_provider,cloud_region,cpu_count,gpu_count,longitude,latitude,ram_total_size,rep_no,macs,forward_passes
181,135,176,5,275,134,4,2,31.39806032180786,0.0010094063143367999,0.0321483606192025,75.58237597860499,30.311666666666667,288.75,0.00022224218736148892,8.779072349241112e-05,0.0008078035391315,0.0011178364499854333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,240812922240.0,3.0
182,157,61,4,292,256,5,3,30.778472661972046,0.0010099855174741333,0.03282877710405913,76.95466179112513,30.249333333333336,288.75,3.184404976534016e-05,1.2714562590500555e-05,0.00012055197719898357,0.00016511058955482756,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,31741109504.0,20.333333333333332
183,62,129,2,492,13,5,3,30.173352003097534,0.0010163168884608665,0.03368073545731837,75.16566118207426,30.29733333333333,288.75,5.188381931044514e-06,2.0772117388126436e-06,2.018662741669823e-05,2.74522210865562e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1156933206.0,123.0
184,149,113,9,212,386,5,0,36.7882513999939,0.0011816933952603,0.03212149371174545,76.12531287261442,30.584,288.75,0.0002606076945044834,0.00010392050844788333,0.0009441023565828668,0.0013086305595352667,,,,2.0,1.0,9.491,51.2993,770.0,2.5,435570373602.0,3.0
185,197,196,9,168,211,1,3,523.6241075992584,0.0167985136578345,0.032081238794353,74.87269082149646,30.84266666666667,288.75,0.010976636960376566,0.004432514577984134,0.040399863936172564,0.05580901547453334,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,21290132063708.0,1.0
186,43,67,2,411,38,1,0,30.195209344228108,0.0009700327519798999,0.03212561485564737,75.45860308232251,30.58366666666667,288.75,1.1101859953604678e-05,4.506957554304093e-06,4.0929782012981864e-05,5.6538599520892396e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,11708623080.0,57.0
187,192,137,9,444,295,3,1,97.02262075742085,0.0031188680623436666,0.0321457533258806,74.44499936728018,30.433666666666667,288.75,0.002052908894085,0.0008225573522227,0.007486221668455299,0.0103616879147631,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,3943743513600.0,1.0
188,144,214,9,320,225,5,1,44.473358710606895,0.0014306294304639667,0.03216794244998263,75.6929539490706,30.401666666666667,288.75,0.0009456769560779333,0.0003758708440280667,0.0034313738957874665,0.0047529216958936,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1481478465600.0,1.0
189,113,63,8,398,446,3,1,35.641051054000854,0.0011455188439074334,0.0321403696464993,75.91310009812776,30.499000000000006,288.75,0.00025037723878926666,0.000100711183536,0.0009174817259664667,0.0012685701482917778,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,513515301600.0,3.0
190,49,156,8,119,19,1,3,35.37184007962545,0.0011361773690453667,0.0321209679287678,75.35666384595059,30.602999999999998,288.75,0.00014781014656282,6.0066981524939996e-05,0.0005470580008460333,0.0007549351289338201,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,170371533675.0,5.0
191,96,21,7,35,441,3,3,30.081467787424724,0.0009685920341210999,0.0321989860232593,76.43722432155363,30.531000000000002,288.75,2.0264327654312096e-06,8.088611059802656e-07,7.380385180938245e-06,1.0215679052350038e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,3559780224.0,315.0
192,11,11,6,45,405,4,1,30.083041508992512,0.0009698437540523666,0.032238987015507266,76.28137845740649,30.60366666666667,288.75,2.8040316727733994e-08,1.1191574324951306e-08,1.0240597651836545e-07,1.4163786757105808e-07,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,28886220.0,22749.0
193,153,89,8,38,32,2,3,30.097617626190186,0.0009661814926646668,0.03210157427345247,75.70744032533908,30.460333333333335,288.75,1.620840120270171e-05,6.513310525488889e-06,5.9583552149879483e-05,8.23052638780718e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,23061570048.0,39.0
194,182,157,3,380,213,2,1,52.410179694493614,0.0017062863216593,0.032565137633394574,76.4163038750724,30.100666666666665,288.75,0.0005529897069747168,0.0002186568063681167,0.0020627161472207664,0.0028343626605636333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,827671971126.0,2.0
195,18,13,7,410,83,3,0,30.04011877377828,0.0009693496452892668,0.032268502512658566,77.03589707923304,30.269333333333336,288.75,2.801481062886399e-07,1.0900770266291077e-07,1.0144098253069488e-06,1.4035656342585283e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,270143586.0,2294.6666666666665
196,253,221,6,330,101,4,2,36.289026737213135,0.0011891010426433666,0.032766494590549596,74.99047842245717,30.373666666666665,288.75,0.0007700968716325001,0.00030381671921573335,0.0028765882119536,0.003950501802801934,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,918375458825.0,1.0
197,122,50,10,473,82,3,2,31.4290509223938,0.0010084180796965,0.03208554715949224,76.22135388558661,30.280333333333335,288.75,6.632631905175e-05,2.636562347209667e-05,0.00024233067531552002,0.00033502261783937664,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,106469820900.0,10.0
198,63,114,6,10,406,4,2,30.226040681203205,0.0010179573768825335,0.033674804990294266,74.95008627123217,30.189333333333337,288.75,5.408276336150767e-06,2.125849552783694e-06,2.0961588517225273e-05,2.849571440616086e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,7765506378.0,118.66666666666667
199,124,42,11,137,148,4,0,30.2018723487854,0.0010425246768324,0.034518533163194864,75.7686917155612,30.327,288.75,1.2849975461452666e-05,5.079759474062e-06,5.134100771115734e-05,6.927074264667467e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,19471325184.0,50.0
200,144,172,2,347,190,2,3,39.96815141042074,0.0012844106592534335,0.0321358527072815,75.16061192106952,30.294666666666668,288.75,0.00021270430534848334,8.368363674969167e-05,0.0007703983197402501,0.0010667862618384417,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,301022079840.0,4.0
201,109,164,6,507,391,3,1,60.43648227055868,0.0019424999060167665,0.03214119459042437,74.73065348446725,30.207000000000004,288.75,0.0012854580218840666,0.0005060279757543667,0.004662002062217966,0.0064534880598566,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2268428154012.0,1.0
202,195,4,2,456,157,1,2,30.056058247884113,0.0009658485980161667,0.03213492101359557,75.9148822516905,30.137666666666664,288.75,1.7330166117761867e-06,6.918322984341357e-07,6.3366487480168405e-06,8.761497658227436e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2737746375.0,366.3333333333333
203,79,67,10,83,109,1,2,35.92078614234924,0.0011524552740880666,0.0320832390935257,75.53808840418135,30.350333333333335,288.75,0.00015073125689971998,6.060606197122667e-05,0.0005544136938121466,0.0007657510126831132,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,274768777884.0,5.0
204,147,126,6,193,150,2,3,34.46535436312357,0.0011072711586412667,0.03212706990193947,75.3526076910179,30.37633333333333,288.75,0.0003633638612926833,0.00014577031030291667,0.0013301866899347833,0.0018393208615304166,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,627611443200.0,2.0
205,34,208,8,92,484,2,3,51.00302282969157,0.0016380674831737334,0.03211707835193737,75.54637905804408,30.316000000000003,288.75,0.0005364575247675,0.0002146230707281,0.001969961735357817,0.00272104233085345,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1048171897344.0,2.0
206,44,158,10,266,47,3,1,32.467339634895325,0.0010410493424419,0.032064408068230896,75.7657734078408,30.7825,288.75,8.523972447644375e-05,3.437691325720625e-05,0.0003127128234133062,0.00043232946114696877,,,,2.0,1.0,9.491,51.2993,770.0,2.0,143083267668.0,8.0
207,88,29,7,209,52,1,3,30.739049275716145,0.0009830486184943667,0.0319805179370799,75.49523581965623,30.505,288.75,2.2111257366512646e-05,8.966581310068966e-06,8.154085974183909e-05,0.00011261869841842297,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,39415476672.0,29.0
208,66,22,10,465,169,1,2,32.27000459035238,0.0011051743278878668,0.03425295355667337,75.22420950609579,30.558666666666667,288.75,7.004749872004962e-05,2.810757968604852e-05,0.0002817984050484652,0.00037995348345457036,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,149896252506.0,9.666666666666666
209,80,110,6,45,336,2,2,30.819297790527344,0.0009875598083538002,0.032043535762318796,75.37239328416858,30.263666666666666,288.75,7.196205502844073e-05,2.8917941007714815e-05,0.0002636677368371518,0.0003645477328733185,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,131806752000.0,9.0
210,84,168,2,24,416,2,3,30.870234727859497,0.0009886163519174332,0.032024837374849,74.96154035770199,30.631333333333334,288.75,3.418390366288772e-05,1.3767577370164913e-05,0.00012491376672310174,0.00017286524775615787,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,25655640192.0,19.0
211,175,165,9,234,153,3,1,37.62479384740194,0.0012070030173364666,0.03207974060329583,75.22117726476672,30.591333333333335,288.75,0.0007919495441146334,0.00032001575554096664,0.0028980115021267996,0.004009976801782466,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1425624031125.0,1.0
212,69,197,7,81,410,4,0,33.5140635172526,0.0010759695209121,0.0321049971943031,74.80157294179459,30.469333333333335,288.75,0.00017772536609219998,7.091515434535833e-05,0.0006450218723465916,0.000893662392784175,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,258765235200.0,4.0
213,193,146,7,225,332,4,2,52.23887356122335,0.001678342171271,0.03212831863654406,75.05167963285133,30.73466666666667,288.75,0.0005560248274120667,0.00022176704795311665,0.00201015193073285,0.00278794380609805,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,915626560896.0,2.0
214,205,69,4,166,4,4,3,30.268548329671223,0.0010174038118856334,0.03361739387623813,76.57191788207204,30.397333333333336,288.75,1.0093436681396289e-05,4.092110197105624e-06,3.976041948973877e-05,5.394596636824227e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,705911760.0,62.666666666666664
215,221,60,10,261,114,2,3,42.58810512224833,0.0013654668142340334,0.03206215631224233,74.87997083722284,30.885666666666665,288.75,0.00029887659289735556,0.00012094575096223333,0.0010923225224017889,0.0015121448662614222,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,553032007554.0,3.0
216,150,41,11,143,175,1,3,39.454770962397255,0.0012649640372644666,0.0320611149182389,74.66204235259613,30.555666666666667,288.75,0.0002762604944649889,0.00011197457278192223,0.0010126110426805556,0.0014008461099274888,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,621840870000.0,3.0
217,226,133,1,200,389,5,1,30.221037944157917,0.0010175344051561333,0.033668223247680366,75.35249761516606,30.33966666666667,288.75,1.4038152570241853e-05,5.632093823269066e-06,5.4894574296190586e-05,7.456482068970371e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,12881950506.0,45.333333333333336
218,7,214,3,54,398,3,0,30.246455669403076,0.0010422107812354,0.034457311016194266,75.0079139849528,30.602999999999998,288.75,6.277649910459478e-06,2.5224228516558824e-06,2.5145949687085947e-05,3.3946022449202284e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,6839538062.0,102.0
219,254,198,7,45,179,2,0,52.22373080253601,0.0016748584503708667,0.0320708268454673,74.38153172275634,30.590333333333334,288.75,0.0005489667512563667,0.00022191842080516666,0.0020112717222422003,0.0027821568943038,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,924346331136.0,2.0
220,206,224,1,94,402,5,1,30.448566913604736,0.001000966589066,0.0328802569635736,73.35061465483716,30.810999999999996,288.75,2.5631789694301334e-05,1.044170483012e-05,9.694532129830533e-05,0.00013301881582273068,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,16646868240.0,25.0
221,28,166,3,305,209,4,2,30.84278400739034,0.0009909441530787,0.03212923752972733,75.60140061050718,30.986000000000004,288.75,3.2906742552223336e-05,1.3438951332240702e-05,0.00012108425132929851,0.0001674299452137693,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,28346760288.0,19.666666666666668
222,255,158,5,390,481,3,3,96.22306807835896,0.0030970976345292664,0.0321866742292371,75.19356932805825,30.814333333333337,288.75,0.0020507847670153665,0.0008228943712869667,0.007415681773755234,0.010289360912057633,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,3487561966980.0,1.0
223,237,110,8,182,273,4,2,31.39052160580953,0.0010074212620168669,0.032093493745013336,75.58131774300479,30.61766666666667,288.75,0.0003318690187820166,0.00013248597844440002,0.0012091022486488,0.0016734572458752333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,549448720821.0,2.0
224,26,157,6,1,287,5,1,30.042854070663452,0.0009719312336457,0.032351495106761434,77.278298935466,30.695000000000004,288.75,2.7094452655129475e-07,1.0714946318284907e-07,9.790723696285373e-07,1.3571663593627088e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,265326334.0,2380.3333333333335
225,193,211,10,275,141,5,3,39.070871432622276,0.0012805128992654667,0.032771167704703535,75.57652954004892,30.504333333333335,288.75,0.0008314653074864999,0.00032999845249353333,0.0030927319186428667,0.004254195678623,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1320150633732.0,1.0
226,38,142,10,308,397,2,0,49.28314129511515,0.0015817681575919001,0.032095518888034164,75.52194453724677,30.525666666666666,288.75,0.0010378442427747,0.00041676766803150003,0.0038004318021237333,0.005255043712930033,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2085876184254.0,1.0
227,136,202,6,489,174,2,1,105.8822017510732,0.0034035149999101667,0.0321442384781389,74.86429953806736,30.426000000000002,288.75,0.0022414908284689662,0.0008940289460431334,0.008171839029176333,0.011307358803688466,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,4166047200000.0,1.0
228,202,212,2,47,105,3,2,30.320437192916874,0.0009718973989264667,0.03205436033348987,74.49764270706748,30.60166666666667,288.75,2.559724747778e-05,1.0252943211804e-05,9.330560983220533e-05,0.00012915580052179335,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,20781048960.0,25.0
229,254,212,6,209,458,4,2,75.52657707532246,0.0024271516157183,0.03213654753811133,74.67641438318661,30.038,288.75,0.0016129505902668,0.0006340764679907,0.005816599572035967,0.008063626630293532,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2458993824700.0,1.0
230,217,22,3,322,102,5,0,30.125494559605915,0.0009686764835709333,0.03215470791327996,76.03496016587216,30.496,288.75,2.8229278086383445e-06,1.1260458079829029e-06,1.0333438941745443e-05,1.4282412558367133e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1026663456.0,225.33333333333334
231,97,50,4,473,342,4,0,31.19099982579549,0.0009996417461779665,0.03204894571264927,76.13167070875521,30.417333333333335,288.75,3.4503674376792986e-05,1.3820009478371931e-05,0.00012646941741742805,0.0001747931012726,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,36157536864.0,19.0
232,199,187,2,89,383,3,1,33.31157398223877,0.0010692843268729332,0.0320994777240172,74.56312524640641,30.608333333333334,288.75,0.00011715087430703335,4.6940842249388886e-05,0.0004279815541373333,0.0005920732706937667,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,107994382461.0,6.0
233,135,128,11,188,206,3,1,48.93420426050822,0.0015711069141790999,0.0321064386317192,75.63572258141147,30.384,288.75,0.0005180357793819833,0.0002065540824859,0.0018852222879313502,0.0026098121497992667,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1012239504000.0,2.0
234,218,47,1,290,315,4,3,30.069892247517902,0.0009676667915213666,0.0321805856987053,75.97998023501513,30.933999999999997,288.75,4.2027711375388515e-06,1.6987773635163353e-06,1.5388781558160044e-05,2.129033005921567e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,3916662120.0,151.0
235,58,190,3,365,298,1,0,51.68850859006246,0.0016645925164990333,0.032204594525689405,75.14975101687402,30.465333333333334,288.75,0.0011000204493674668,0.00043898453996473336,0.003991202706678,0.0055302076960102664,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2007370397056.0,1.0
236,40,44,2,121,413,5,1,30.053886969884235,0.0009690507616160667,0.03224379208437477,76.6106335116429,30.797,288.75,7.532304123021219e-07,3.02076103255462e-07,2.7425338353471844e-06,3.7978403509047937e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,648988200.0,912.6666666666666
237,222,175,7,259,225,1,2,472.88891156514484,0.015170003873043734,0.032079413388606336,74.73705240733476,30.545666666666666,288.75,0.0099148509625225,0.004003015339064067,0.03648081766201383,0.05039868396360053,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,18973950456600.0,1.0
238,34,65,3,92,72,1,1,30.200395345687866,0.0009923336445756667,0.032858411729701435,76.03250009831135,30.56866666666667,288.75,5.717207607932497e-06,2.31118637225439e-06,2.1760061557243073e-05,2.9788455537430263e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,8574181200.0,110.66666666666667
239,92,96,3,382,18,1,1,31.40527653694153,0.0010061442197298667,0.03203724351990193,75.0812634013218,30.356000000000005,288.75,5.9686976739436365e-05,2.409714691630606e-05,0.00022009513328472423,0.00030387925694047574,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,52484972544.0,11.0
240,126,159,7,485,132,2,3,66.31074929237366,0.0021288893832772664,0.03210472581625617,75.43557232273879,30.694333333333333,288.75,0.0013967970502144665,0.0005617676101987666,0.005114157543165767,0.007072722203579101,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2529767116800.0,1.0
241,16,117,1,241,373,1,2,30.67408076922099,0.0009834876479090668,0.032062436591833464,75.63139256516789,30.426,288.75,1.7119907489773686e-05,6.784439457275439e-06,6.20798852534307e-05,8.598423220048159e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,21145352096.0,38.0
242,34,158,2,352,203,2,0,30.818007071812946,0.0009892506643099667,0.032099614935556464,75.99918231599402,30.304000000000002,288.75,6.523902995043668e-05,2.608380835057333e-05,0.00023733186744981,0.0003286547057508267,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,60693213238.0,10.0
243,108,169,8,203,3,4,2,31.59138814608256,0.0010100812614206,0.031973182109972735,75.20993201409279,30.005,288.75,5.0832808714643596e-05,2.0467552796766664e-05,0.00018683438457102564,0.0002581347460824436,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,7425967248.0,13.0
244,245,140,5,39,267,1,1,41.35362879435221,0.0013234769283640335,0.0320037935061279,75.10110806119877,29.792333333333335,288.75,0.0008668629232119334,0.00034348854844453336,0.0031865818451675665,0.004396933316824167,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1215864941760.0,1.0
245,143,63,9,500,317,3,0,32.60139020284017,0.0010440020497470334,0.032023485837619534,75.45438581909421,29.956333333333333,288.75,0.00034356172350653337,0.00013540031263405,0.0012552606378578167,0.0017342226739984333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,662778249991.0,2.0
246,253,5,5,227,256,5,0,30.042747735977173,0.0009704126763806,0.03230106285973747,77.68509034963532,30.165333333333333,288.75,4.989574966561389e-07,1.9289585663828095e-07,1.7933877950685734e-06,2.4852411483630452e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,367623168.0,1298.3333333333333
247,186,46,5,34,329,3,1,30.394959847132366,0.0009736664767624999,0.032033792802449036,75.29128702288698,29.87766666666667,288.75,9.602201570643283e-06,3.7792438245029846e-06,3.489873890408159e-05,4.828018429922935e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,11717121150.0,67.0
248,124,69,6,149,148,3,1,31.09485061963399,0.0009972937545716,0.0320726550844993,76.33435173029609,30.26533333333333,288.75,3.138893564022698e-05,1.2397807539020635e-05,0.00011398793718329048,0.00015777468036254285,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,47653904320.0,21.0
249,239,172,5,132,90,4,3,33.593873023986816,0.0010775033476068,0.03207479601005277,75.46593404027102,29.895666666666667,288.75,0.00014248564672915997,5.61629650004e-05,0.0005173004564477266,0.0007159490681772999,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,137464731360.0,5.0
250,126,163,7,502,41,1,0,87.0560427904129,0.00279091149948175,0.03205871220322855,75.01342049114562,30.052,288.75,0.00182463856304295,0.0007291844065389,0.0067183082579324,0.00927213122751435,,,,2.0,1.0,9.491,51.2993,770.0,2.0,3132356319666.0,1.0
251,47,35,8,208,189,4,2,30.241879383722942,0.0010426372947208,0.034476591483358,74.19523022543798,30.322000000000003,288.75,4.54578995946073e-06,1.7858277919103737e-06,1.8177400718962802e-05,2.4509018470334374e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,7568600256.0,141.33333333333334
252,92,90,2,462,289,3,0,32.41197180747986,0.0010402527859803,0.03209473228520463,76.75932032843879,29.903666666666666,288.75,5.2941985252410256e-05,2.075188509652308e-05,0.0001921514621275077,0.00026584533247644613,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,44245090800.0,13.0
253,121,135,5,290,392,2,0,41.15748870372772,0.0013176043710008,0.0320151150789574,75.0488316697755,30.1925,288.75,0.00086522099259285,0.00034474527934,0.00316745688753815,0.00437742315947115,,,,2.0,1.0,9.491,51.2993,770.0,1.5,1498156605792.0,1.0
254,189,80,1,107,475,2,3,30.558002948760986,0.0009789392600703,0.03203545171290987,75.34211623651889,30.185333333333332,288.75,2.2319399742477012e-05,8.81146149904023e-06,8.10170663642e-05,0.00011214792760572069,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,17927349300.0,29.0
255,233,113,10,109,189,3,0,43.886126359303795,0.0014082871767718667,0.03208958922918817,76.12502844296114,29.875,288.75,0.00031008284818952224,0.00012228272348824444,0.001127199408136011,0.001559564979813811,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,588057987825.0,3.0
256,15,139,11,66,432,5,0,30.316643953323364,0.0009973522035537335,0.032898471792526106,76.39989206609397,30.164666666666665,288.75,2.1432678167732224e-05,8.41115106963889e-06,8.060491977190445e-05,0.00011044874900927889,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,34986893760.0,30.0
257,37,163,2,421,391,3,2,31.923376480738323,0.0010267709734175,0.03216361604935077,76.81769818859767,30.271,288.75,4.5467188941619996e-05,1.7799942372157776e-05,0.00016414615183516445,0.0002274132831489511,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,76445942720.0,15.0
258,199,23,11,109,307,5,1,30.222409963607788,0.0009951407848753,0.03292631338718493,75.47666475724401,30.405333333333335,288.75,6.466097418376004e-06,2.525959750556339e-06,2.3956431761928113e-05,3.294848893086111e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,7252350030.0,100.33333333333333
259,169,28,11,506,354,5,0,31.00262840588888,0.0009985062317776,0.03220716473739934,77.82919100020086,30.214,288.75,4.192674887701666e-05,1.619391404419375e-05,0.0001492103652718146,0.00020733102819302915,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,58607464032.0,16.0
260,142,191,3,145,487,2,0,49.1462828318278,0.0015785855381003331,0.03211302531432817,74.28503603356609,30.255333333333336,288.75,0.00063376555900275,0.00025116048217968333,0.002298642979603633,0.0031835690207861335,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,815093994100.0,1.6666666666666667
261,254,89,8,435,379,2,0,107.4915026028951,0.0034515370260181665,0.03210986189649367,75.37820796346377,30.439666666666668,288.75,0.002265399845188767,0.0009048313897220667,0.008296669183754234,0.011466900418665132,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,4505318207786.0,1.0
262,99,45,8,340,474,2,1,38.472805420557656,0.0012362821509856667,0.0321337565625432,75.83059243328043,30.675666666666668,288.75,0.00020243107527805003,8.147938611135834e-05,0.000742901956372775,0.0010268124177622167,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,408462674400.0,4.0
263,30,156,7,479,246,2,2,50.17525911331177,0.0016116339974513335,0.032120177567197934,75.79688535977522,30.390333333333334,288.75,0.0005299793156497666,0.00021159407879303333,0.0019355594916889835,0.0026771328861318333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1027041301440.0,2.0
264,83,123,11,137,119,2,3,44.715944051742554,0.0014350748863986333,0.032093132439217666,75.85969625143088,30.189999999999998,288.75,0.0003144290109257111,0.00012550739381933333,0.0011492938127506444,0.001589230217495733,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,589467261600.0,3.0
265,104,178,5,30,329,3,2,32.65703574816386,0.0010496148328271334,0.0321405435577142,76.6995587668166,30.206333333333333,288.75,6.31819993166e-05,2.4754276133063637e-05,0.00022907213071981516,0.0003170084061694879,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,92506377600.0,11.0
266,207,198,3,448,511,1,2,406.9841939608256,0.013086866760584398,0.032156551002947766,74.01417041760487,30.368,288.75,0.008555673944163266,0.0034293387652217003,0.03149294995036387,0.04347796265974893,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,17063945640000.0,1.0
267,45,19,11,414,438,3,3,30.31192183494568,0.0009748462601336666,0.032160663004042966,76.43780230485628,30.154666666666667,288.75,1.3265903392380272e-05,5.212296019799999e-06,4.7617553529284354e-05,6.609575294146666e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,24684311250.0,49.0
268,209,215,1,19,266,3,0,31.749986330668133,0.0010167966391385,0.0320250930480405,75.81118948747267,30.843,288.75,4.773068579694762e-05,1.9228608477823807e-05,0.00017433084315723334,0.00024129013743201433,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,5763985920.0,14.0
269,37,147,8,238,346,1,3,93.74051094055176,0.003031333299477233,0.0323373755531798,72.57512037079609,30.786666666666665,288.75,0.0019702738863103665,0.0007965755239450334,0.007304025338838433,0.010070874749093933,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,4156894251656.0,1.0
270,88,14,2,25,393,5,1,30.032099803288776,0.0009697965274815334,0.03229199919831533,76.63532470460645,30.721666666666668,288.75,2.6045527043523172e-08,1.0416142161421368e-08,9.507137800608511e-08,1.3153304721103506e-07,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,31436856.0,24502.333333333332
271,141,131,3,163,112,5,1,30.898052215576172,0.0009913906143825333,0.032085749936410196,76.60068944043226,30.717,288.75,3.437923485716491e-05,1.3745044983471929e-05,0.00012522606364293333,0.00017335034348357368,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,16900156224.0,19.0
272,6,112,5,317,357,5,3,30.20346689224243,0.0010201638800019,0.03377402815314657,76.40729807374986,30.926,288.75,6.8321722703344975e-06,2.734416827520728e-06,2.6359453327370162e-05,3.5926042425226446e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,8981093268.0,94.33333333333333
273,206,109,5,322,117,1,1,58.56430999437968,0.0018810278691193333,0.03211896663847827,74.82581539660664,30.802000000000003,288.75,0.0012306134301380666,0.0004995372581540667,0.0045191113353603,0.0062492620236524994,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,2221623517698.0,1.0
274,152,157,4,449,266,2,2,51.53443145751953,0.0017046131073177667,0.033079865769818605,74.89822924091423,30.745333333333335,288.75,0.0010953348958968,0.0004358297480927,0.0041320018255048,0.005663166469494333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,1813034964720.0,1.0
