batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes
285,4211117,31.36769167582194,0.0010248598238294,0.03267225557601056,75.175796056086,29.203,288.75,6.574897044172333e-05,2.5543547629336666e-05,0.0002491924732343967,0.00034048499130546003,2.0,1.0,770.0,2.0,0.0,10.0
269,705336,30.097843488057453,0.0013554654867224002,0.04503529318441877,76.50643581265608,29.833,288.75,3.8077192045550905e-06,1.4262827280351273e-06,2.0648193994118088e-05,2.588219592670869e-05,2.0,1.0,770.0,2.0,0.0,174.0
288,4444217,32.51318168640137,0.0010640849844412,0.0327278272327026,75.48073801947865,29.938333333333336,288.75,6.819056455240333e-05,2.6887277856426668e-05,0.00025843876371780665,0.00035351660612664335,2.0,1.0,770.0,2.0,0.0,10.0
98,995754,30.07339898745219,0.0012359612116019999,0.041092797478135934,78.01124829586159,29.732,288.75,1.9622383891832482e-06,7.343089380574994e-07,9.448949396350986e-06,1.2145496723592029e-05,2.0,1.0,770.0,2.0,0.0,338.0
49,3483415,30.149621327718098,0.0013578061976121335,0.0450356099954811,75.05533888630329,29.963333333333335,288.75,3.4404758365195903e-06,1.2946832453544322e-06,1.863831494091032e-05,2.3373474022785032e-05,2.0,1.0,770.0,2.0,0.0,193.0
237,1027563,30.213170607884724,0.0011197167913827666,0.03706802644540317,76.4582038404834,30.098333333333333,288.75,4.845813453165939e-06,1.8290755832416882e-06,2.0320159050221194e-05,2.6995048086629793e-05,2.0,1.0,770.0,2.0,0.0,137.66666666666666
166,3762157,30.888660828272503,0.001013676019204,0.03281939023410063,76.40709046642374,30.167,288.75,2.7181264845813394e-05,1.0725922936576958e-05,0.00010233888037249593,0.0001402460681548893,2.0,1.0,770.0,2.0,0.0,30.0
340,2894093,31.237669308980305,0.0011549807852204335,0.037113306120485565,74.56786276615635,29.676666666666666,288.75,5.305687644593782e-05,2.4213269507745727e-05,0.00023494075484880962,0.0003122109008025038,2.0,1.0,770.0,2.0,0.0,12.333333333333334
158,3065240,30.569377422332764,0.0012459180782660667,0.04085065833564373,77.85166860554904,29.983333333333338,288.75,2.0821654641259176e-05,8.170154101666902e-06,0.000101077857139217,0.00013006966588214678,2.0,1.0,770.0,2.0,0.0,39.0
157,1005133,30.141979853312176,0.0013570514681229666,0.04502199896807607,75.97618777724354,29.490333333333336,288.75,3.177460464018614e-06,1.1733430739223961e-06,1.7187171175900287e-05,2.153797471384178e-05,2.0,1.0,770.0,2.0,0.0,209.33333333333334
