batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes,test
102,738777,30.06814916928609,0.0009645395071913001,0.03207843071408523,75.53292291490912,30.383,288.75,3.140089231250912e-06,1.2625723741086237e-06,1.1539876653368161e-05,1.594253825872819e-05,2.0,1.0,770.0,2.0,75355254.0,201.0,1.0
371,2398678,31.34859601656596,0.0009998332024762334,0.031893559819301635,74.84589231996837,30.21066666666667,288.75,3.646998010702778e-05,1.468100660837963e-05,0.00013338817948544074,0.00018453916620085554,2.0,1.0,770.0,2.0,889909538.0,18.0,1.0
188,3886078,30.456450700759888,0.0010436939110942,0.034268272702471264,48.720006101598464,30.392,288.75,2.990811016985238e-05,1.254779221172857e-05,0.0001226594134061397,0.000165115315787727,2.0,1.0,770.0,2.0,730582664.0,21.0,1.0
321,1015377,30.247271299362183,0.0009898287153511666,0.03272347671413923,75.79047296406056,30.40133333333333,288.75,1.3762469437904347e-05,5.518828835936232e-06,5.220712548400653e-05,7.148842375784928e-05,2.0,1.0,770.0,2.0,325936017.0,46.0,1.0
510,2657079,31.81978456179301,0.0010153736792495665,0.0319092870117704,74.85133672262097,30.281666666666666,288.75,5.5463644779827784e-05,2.2232912804316667e-05,0.00020341464929558056,0.00028111120687973335,2.0,1.0,770.0,2.0,1355110290.0,12.0,1.0
330,469581,30.207112073898315,0.001015111913605,0.033602673624778666,75.89885528629276,30.402666666666665,288.75,6.515415954977663e-06,2.635489692555327e-06,2.5616773004554643e-05,3.476767865208866e-05,2.0,1.0,770.0,2.0,154961730.0,97.0,1.0
292,733313,30.21156144142151,0.0009674743196872332,0.03202354006240347,74.60622647253594,30.334666666666664,288.75,8.984567336111979e-06,3.602497276310047e-06,3.3113856758799234e-05,4.570092137122316e-05,2.0,1.0,770.0,2.0,214127396.0,70.33333333333333,1.0
115,64188,30.03560511271159,0.0009775469063702667,0.0325462693337123,78.70500268395026,30.139666666666667,288.75,8.406986548934201e-08,3.215081873092162e-08,3.009911297206382e-07,4.1721181394091043e-07,2.0,1.0,770.0,2.0,7381620.0,7784.333333333333,1.0
360,2440630,30.751535892486572,0.0010376816832302334,0.03375042707190163,76.44573867199075,30.203999999999997,288.75,3.579771170398889e-05,1.4778031216103703e-05,0.00014094911555724815,0.0001915248584773426,2.0,1.0,770.0,2.0,878626800.0,18.0,1.0
397,1393929,30.949506918589275,0.0009884667770870333,0.031937896734953834,74.99124803976616,30.24,288.75,2.3245691427225e-05,9.265280142090476e-06,8.477269918140238e-05,0.00011728367075072023,2.0,1.0,770.0,2.0,553389813.0,28.0,1.0
352,3247209,31.188870271046955,0.0009949367700222,0.03190022132150703,74.42079051783877,30.01666666666667,288.75,4.687260567926905e-05,1.8675722662819048e-05,0.00017055436981220715,0.0002361026981543,2.0,1.0,770.0,2.0,1143017568.0,14.0,1.0
369,2145756,30.70752461751302,0.0010082435771502335,0.03280871609807876,50.25581793123391,30.33366666666667,288.75,3.330976258857404e-05,1.3782541042848858e-05,0.00012602152441568105,0.00017311382804711256,2.0,1.0,770.0,2.0,791783964.0,19.333333333333332,1.0
302,2152481,30.13612135251363,0.0009903638452053666,0.032858861931133736,134.74691632307716,30.14,288.75,2.7453916331068118e-05,1.138400663007536e-05,0.0001042163681436826,0.00014305429110483188,2.0,1.0,770.0,2.0,650049262.0,23.0,1.0
478,1119870,30.442620833714802,0.0010392703538542665,0.034138651303009665,48.86323235763947,30.174000000000003,288.75,2.2407842893189288e-05,9.416140679216666e-06,9.148763885928335e-05,0.00012331162243169166,2.0,1.0,770.0,2.0,535297860.0,28.0,1.0
487,2605621,31.786572853724163,0.0010168410329978001,0.03198964783920877,75.12308458669095,30.394000000000002,288.75,5.1333125696094874e-05,2.0511970228541026e-05,0.0001880171665332718,0.0002598622624579154,2.0,1.0,770.0,2.0,1268937427.0,13.0,1.0
215,159554,30.069355408350628,0.0009641272304361666,0.03206344186513647,75.39781064881201,30.279333333333337,288.75,1.4117123295461329e-06,5.682505112072492e-07,5.2018528849722506e-06,7.181815725725857e-06,2.0,1.0,770.0,2.0,34304110.0,446.0,1.0
305,4163056,31.394122203191127,0.0010287617652331002,0.032800090846695336,50.10056698530451,30.387,288.75,5.114648825630449e-05,2.1636985516906625e-05,0.00019753682034572776,0.0002703202941189468,2.0,1.0,770.0,2.0,1269732080.0,12.666666666666666,1.0
31,2361801,30.12036403020223,0.0009652369673657001,0.032045989257808,75.43784288101442,30.64833333333333,288.75,3.066001945215127e-06,1.2369891193571633e-06,1.1289160225421416e-05,1.5592151289994353e-05,2.0,1.0,770.0,2.0,73215831.0,205.66666666666666,1.0
23,97989,30.03305172920227,0.0009778010520576999,0.03255749890732024,77.76342398378773,30.384666666666664,288.75,1.8090568485382222e-08,7.057956008895816e-09,6.532914443784125e-08,9.047766893212114e-08,2.0,1.0,770.0,2.0,2253747.0,35904.0,1.0
272,4461574,31.306355714797974,0.0010364543726422,0.03313468831738805,37.68317731934477,30.661,288.75,4.747189126960522e-05,2.0584274091316756e-05,0.00018747529337325631,0.00025553145873418213,2.0,1.0,770.0,1.5,1213548128.0,13.5,1.0
217,60919,30.043715715408325,0.0009658637113147666,0.03214861046147804,75.65786481563306,30.560666666666666,288.75,5.111097805538418e-07,2.0658517713513362e-07,1.8819714650831501e-06,2.5996664227722067e-06,2.0,1.0,770.0,2.0,13219423.0,1234.3333333333333,1.0
361,2407883,30.83879240353902,0.0009819540266690666,0.031842055630550564,73.88771311414651,30.551000000000002,288.75,3.599906959141111e-05,1.4551627323703704e-05,0.00013068851066500185,0.0001812392075801222,2.0,1.0,770.0,2.0,869245763.0,18.0,1.0
323,2575375,31.51999847094218,0.0010002222797623002,0.0317328831066962,75.22013083939544,30.435000000000002,288.75,3.489733646072982e-05,1.407970369324035e-05,0.0001259175707504386,0.00017489461090441403,2.0,1.0,770.0,2.0,831846125.0,19.0,1.0
61,1236612,30.098027149836224,0.0009663766718365999,0.032107641943731065,75.74323417755745,30.863,288.75,3.1623102826236666e-06,1.2823551136618333e-06,1.1608103238873667e-05,1.6052768635159835e-05,2.0,1.0,770.0,2.0,75433332.0,200.0,1.0
339,3728101,31.831350962320965,0.0010207466695484,0.03206716767994314,74.97930899714486,31.120666666666665,288.75,5.128760502577179e-05,2.0943728889697435e-05,0.0001886290467511359,0.0002608603806666103,2.0,1.0,770.0,2.0,1263826239.0,13.0,1.0
442,4836916,31.51772387822469,0.0010864831211234332,0.03447159381649923,86.82019811953643,30.502333333333336,288.75,9.016545627086191e-05,3.897129515548631e-05,0.0003635097537810512,0.0004926465052074131,2.0,1.0,770.0,2.0,2137916872.0,7.333333333333333,1.0
202,374393,30.09579086303711,0.0009659147597592667,0.03209469647006467,75.68892398348208,30.876000000000005,288.75,3.173089832957072e-06,1.291209885421655e-06,1.1689106565970508e-05,1.615340628434974e-05,2.0,1.0,770.0,2.0,75627386.0,198.66666666666666,1.0
165,1815841,30.30734411875407,0.0009707779669980666,0.03203124037020177,75.17401334229841,30.304000000000002,288.75,1.2597487942178954e-05,5.066774327313686e-06,4.641374206253907e-05,6.40780043320337e-05,2.0,1.0,770.0,2.0,299613765.0,50.333333333333336,1.0
238,4074339,30.260808149973553,0.0010158271874714999,0.0335653391406968,79.5812902336046,30.267,288.75,3.9577231870089587e-05,1.6449604388402083e-05,0.00015490073589090415,0.00021092757214940418,2.0,1.0,770.0,2.0,969692682.0,16.0,1.0
169,1941888,30.29364502429962,0.00100407979663265,0.0331402213922162,74.93391289292185,30.467,288.75,1.3770996768598913e-05,5.584856058048914e-06,5.316182712659782e-05,7.251767995324674e-05,2.0,1.0,770.0,1.5,328179072.0,46.0,1.0
210,2340701,30.70531090100606,0.0009815706653048667,0.03196739976341476,74.45569457906167,29.807666666666666,288.75,2.0733238925286026e-05,8.252423225141937e-06,7.620892206400429e-05,0.00010519458421443441,2.0,1.0,770.0,2.0,491547210.0,31.0,1.0
480,3328952,31.06649859746297,0.0010690935030869665,0.03441244445125533,50.29196843187708,30.165666666666667,288.75,6.506835619352667e-05,2.7649342150826666e-05,0.00026246286746528,0.00035518056580963994,2.0,1.0,770.0,2.0,1597896960.0,10.0,1.0
58,2244741,30.207080523173016,0.0010128845874249998,0.03352741143150264,74.92428673083678,30.236,288.75,5.475020032809654e-06,2.1933663269596088e-06,2.1501975308785387e-05,2.917036166855523e-05,2.0,1.0,770.0,2.0,130194978.0,115.33333333333333,1.0
489,4052011,30.743856112162273,0.0010364014501357,0.03371653248074513,53.75949156614393,30.286333333333335,288.75,7.928095392239167e-05,3.438858922907917e-05,0.0003167297301606917,0.00043039927331218336,2.0,1.0,770.0,2.0,1981433379.0,8.0,1.0
235,2226595,30.60122776031494,0.0010014493231395667,0.03272086693366157,74.5674742053564,30.486333333333334,288.75,2.2307680016465682e-05,8.977945631693759e-06,8.475483341920201e-05,0.00011604045906736609,2.0,1.0,770.0,2.0,523249825.0,28.666666666666668,1.0
270,1024927,30.108769019444782,0.0009617183007233334,0.031941484486226863,75.2018099345559,30.301000000000002,288.75,1.1655318754973457e-05,4.668863235370371e-06,4.2843918214117895e-05,5.916810020446358e-05,2.0,1.0,770.0,2.0,276730290.0,54.0,1.0
83,3248330,30.452977180480957,0.0009950756770655666,0.032676441717140965,74.01164032360386,30.366333333333333,288.75,1.1352588916719048e-05,4.6097146755357145e-06,4.307161175335357e-05,5.903391534561012e-05,2.0,1.0,770.0,2.0,269611390.0,56.0,1.0
244,335327,30.071556250254314,0.0009632889381766666,0.0320332157996435,75.26239027038353,30.529,288.75,3.405251886771915e-06,1.372423514934301e-06,1.2552585590852838e-05,1.7330260992559597e-05,2.0,1.0,770.0,2.0,81819788.0,184.66666666666666,1.0
291,4654730,31.76362633705139,0.0010166043944348335,0.03200502034451297,74.58813253725268,30.33666666666667,288.75,5.5462647302174994e-05,2.2258888903805556e-05,0.00020373040023776944,0.00028145193644376113,2.0,1.0,770.0,2.0,1354526430.0,12.0,1.0
509,2366719,31.0090176264445,0.0009863242971501335,0.03180735514172373,75.13938984635442,30.457000000000004,288.75,4.9937410206300005e-05,2.0089327743010255e-05,0.00018203671647187437,0.0002520634544211974,2.0,1.0,770.0,2.0,1204659971.0,13.0,1.0
430,1220964,30.925637086232502,0.0010118034579715666,0.032715404533187435,74.09451144843113,30.426666666666666,288.75,2.228117956502988e-05,9.015297600463218e-06,8.461639463787242e-05,0.00011591287180336782,2.0,1.0,770.0,2.0,525014520.0,29.0,1.0
84,4145486,30.347543160120647,0.0010184842317507666,0.03355788918574743,75.29049054996456,30.102666666666664,288.75,1.474689697407907e-05,5.927158040812403e-06,5.8015911125165115e-05,7.868996614005892e-05,2.0,1.0,770.0,2.0,348220824.0,43.0,1.0
75,4937567,30.512791872024536,0.0009984458561397,0.0327261213471643,75.36600845967082,30.134666666666664,288.75,1.557088232345203e-05,6.230625031130894e-06,5.910326990331626e-05,8.090477725790162e-05,2.0,1.0,770.0,2.0,370317525.0,41.0,1.0
49,4313543,30.23532231648763,0.0009909500017647001,0.032770145018183705,74.99963967668985,30.513333333333335,288.75,8.867298058193466e-06,3.576474260273442e-06,3.3699134306829666e-05,4.614290662529704e-05,2.0,1.0,770.0,2.0,211363607.0,71.33333333333333,1.0
425,3732700,31.67955533663432,0.0010600902147242667,0.03349337340588607,48.2464126619721,30.311333333333334,288.75,6.32996067086606e-05,2.670740129663061e-05,0.000251524881910943,0.00034153188991624725,2.0,1.0,770.0,2.0,1586397500.0,10.333333333333334,1.0
121,2919275,30.749759594599407,0.0009809550615266667,0.03190122850787416,74.97184997590678,30.318,288.75,1.496308603591938e-05,6.0009777944922485e-06,5.482632955030775e-05,7.579039338072248e-05,2.0,1.0,770.0,2.0,353232275.0,43.0,1.0
489,4309949,32.60567045211792,0.0010437912335741334,0.032012495258517897,75.15422057940742,30.102000000000004,288.75,8.556984075905415e-05,3.3963421818333335e-05,0.0003139348576776625,0.0004334681202550583,2.0,1.0,770.0,2.0,2107565061.0,8.0,1.0
385,1129105,30.406660079956055,0.0010446378497613667,0.03435546254426617,73.11754082453778,30.366333333333333,288.75,1.8742143482263727e-05,7.507533791496078e-06,7.582554744398137e-05,0.00010207522471774509,2.0,1.0,770.0,2.0,434705425.0,34.0,1.0
369,1334098,30.879244327545166,0.000987537967342,0.0319806080301073,74.81643493872387,30.299666666666667,288.75,2.084849581557957e-05,8.38614997783441e-06,7.65994520891301e-05,0.00010583409788254731,2.0,1.0,770.0,2.0,492282162.0,31.0,1.0
466,1156414,30.602279265721638,0.0010006271141245332,0.0327042578065272,73.60373083661364,30.394333333333336,288.75,2.286008393950595e-05,9.16445800940357e-06,8.6701978474025e-05,0.00011872652042293809,2.0,1.0,770.0,2.0,538888924.0,28.0,1.0
336,4162540,31.60555911064148,0.0010104531551075333,0.0319731886322534,75.17418707746147,30.346,288.75,5.680456296184924e-05,2.287420040901591e-05,0.00020817050404018335,0.00028784926741105404,2.0,1.0,770.0,2.0,1398613440.0,11.666666666666666,1.0
356,4700667,33.03223045667013,0.0010853906625952,0.032852488976304,75.36421603948155,30.45866666666667,288.75,6.911799382212665e-05,2.7748651190720002e-05,0.0002637282595038367,0.00036059490451668665,2.0,1.0,770.0,2.0,1673437452.0,10.0,1.0
482,785759,30.73283847173055,0.0009785714993453666,0.0318412793809214,74.56324815703668,30.334000000000003,288.75,1.6087766944275835e-05,6.4929895179125e-06,5.869594614124833e-05,8.127670260344e-05,2.0,1.0,770.0,2.0,378735838.0,40.0,1.0
466,3252368,32.43221855163574,0.0010394262662118334,0.03204922852286233,75.18090110389353,30.575333333333333,288.75,6.179849709868485e-05,2.4844505911051514e-05,0.00022728821602132122,0.0003139312190310636,2.0,1.0,770.0,2.0,1515603488.0,11.0,1.0
511,1986305,30.3489051659902,0.0010200400879287,0.033605083853571104,50.09875141181004,30.301333333333332,288.75,4.1729465463788884e-05,1.766898240859556e-05,0.00016652405222256666,0.00022592250009495553,2.0,1.0,770.0,2.0,1015001855.0,15.0,1.0
485,4966033,32.85265072186788,0.0010743390133848335,0.03268994727851407,73.20693442464902,30.215666666666664,288.75,9.856153710312857e-05,3.951157793932857e-05,0.0003718172567586048,0.0005098903718010762,2.0,1.0,770.0,2.0,2408526005.0,7.0,1.0
367,2231794,31.10559876759847,0.0009941514539482,0.0319595678406067,75.04281575877329,30.56866666666667,288.75,3.493310637590682e-05,1.4036697339963352e-05,0.00012799486711141745,0.00017696467082729123,2.0,1.0,770.0,2.0,819068398.0,18.666666666666668,1.0
502,4742507,32.04021612803141,0.0010259312755283667,0.032020123877377064,75.22551272304423,30.243333333333336,288.75,9.628509206768571e-05,3.877727092831905e-05,0.0003518532874683476,0.00048691565046436665,2.0,1.0,770.0,2.0,2380738514.0,7.0,1.0
40,1830243,30.095346053441364,0.0009643845483351668,0.03204429829393763,75.58548753548762,30.505,288.75,3.064887071448536e-06,1.2377363547330411e-06,1.1250745007204705e-05,1.5553368433386767e-05,2.0,1.0,770.0,2.0,73209720.0,206.0,1.0
408,2695907,30.616320927937824,0.0010247518800763332,0.03345477083842804,49.86161509786365,30.185666666666666,288.75,4.417485663173889e-05,1.8574974776773173e-05,0.00017470684151406303,0.00023745667292258445,2.0,1.0,770.0,2.0,1099930056.0,14.333333333333334,1.0
131,1031820,30.176744381586712,0.000989978590008,0.03280276978800173,75.20009862246202,30.244,288.75,5.682978250551597e-06,2.2679498825832955e-06,2.1586722232964057e-05,2.9537650366099844e-05,2.0,1.0,770.0,2.0,135168420.0,111.33333333333333,1.0
293,2278295,30.556814273198444,0.0010443840852157667,0.03417843611063933,72.50805286369888,30.159666666666666,288.75,2.782324545905942e-05,1.1107095246931883e-05,0.0001119268144602348,0.00015085715516622897,2.0,1.0,770.0,2.0,667540435.0,23.0,1.0
179,4005475,30.93462546666463,0.000989519956457,0.03198729187834217,74.98853210994072,30.596999999999998,288.75,2.9881657311388815e-05,1.199664945982951e-05,0.00010986713437294315,0.00015174544114416602,2.0,1.0,770.0,2.0,716980025.0,21.666666666666668,1.0
33,3946304,30.138511021931965,0.0009865928353353667,0.0327321656116205,75.26323551564762,30.513,288.75,5.429091418620403e-06,2.194629492547414e-06,2.06324606484431e-05,2.8256181559612066e-05,2.0,1.0,770.0,2.0,130228032.0,116.0,1.0
422,628340,30.234726746877033,0.0010131760720526,0.0335090822420782,76.12239755718794,30.259333333333334,288.75,1.1095337256704094e-05,4.451835720290058e-06,4.350604565403742e-05,5.9053218631033333e-05,2.0,1.0,770.0,2.0,265159480.0,57.0,1.0
378,2126834,30.160455703735355,0.0009643251994903666,0.031973165898640195,75.17536546916564,30.234333333333336,288.75,3.3156191222784215e-05,1.3271741724210525e-05,0.0001221898672786351,0.0001686178002256351,2.0,1.0,770.0,2.0,803943252.0,19.0,1.0
104,1598329,30.340957959493,0.0009929581951458666,0.032727415159426766,74.29211640913378,30.330000000000002,288.75,6.961934029045788e-06,2.7936594042358976e-06,2.649566410188938e-05,3.6251257535172166e-05,2.0,1.0,770.0,2.0,166226216.0,91.0,1.0
236,827038,30.215381463368733,0.0009654550950822,0.031952530044152265,74.75362260285878,30.468666666666667,288.75,8.157824642396642e-06,3.2818836169193197e-06,3.0037086025049264e-05,4.1476794284366944e-05,2.0,1.0,770.0,2.0,195180968.0,77.33333333333333,1.0
354,3802499,31.243918657302856,0.0009992061238726666,0.0319806918751309,74.67372459010552,30.413,288.75,5.45108156147861e-05,2.1810363268891665e-05,0.00020031396061595278,0.00027663513949964443,2.0,1.0,770.0,2.0,1346084646.0,12.0,1.0
412,1251417,30.30335235595703,0.0009933419093472334,0.032779218645896266,75.30105094747286,30.246333333333336,288.75,2.185782549710115e-05,8.775308806211494e-06,8.316477030743908e-05,0.00011379790461075632,2.0,1.0,770.0,2.0,515583804.0,29.0,1.0
503,868903,30.14420437812805,0.0009619478663376665,0.03191156791925077,75.25502964807599,30.155000000000005,288.75,1.8539314471960784e-05,7.394182424603921e-06,6.806179979462941e-05,9.399529669119705e-05,2.0,1.0,770.0,2.0,437058209.0,34.0,1.0
79,189526,30.0509930451711,0.0009632901901404,0.03205518767501683,75.34423719334633,30.076333333333334,288.75,5.866214336605295e-07,2.3360081349362463e-07,2.1651332507074203e-06,2.985355497861699e-06,2.0,1.0,770.0,2.0,14972554.0,1072.0,1.0
70,2905087,30.20952622095744,0.0009895162142260668,0.032748451112537734,74.80628957226095,30.153333333333332,288.75,8.499325183287464e-06,3.396474465966456e-06,3.23201181314603e-05,4.421591778071647e-05,2.0,1.0,770.0,2.0,203356090.0,74.33333333333333,1.0
224,2002112,30.424478610356648,0.0010424183859031,0.0342625371106331,75.04050495316301,30.131333333333334,288.75,1.8719923859367647e-05,7.468692806357843e-06,7.566973646140785e-05,0.00010185835312713628,2.0,1.0,770.0,2.0,448473088.0,34.0,1.0
492,3360039,31.674182017644245,0.0010869498903806334,0.03431475127014567,25.095873430049423,30.356666666666666,288.75,6.438973348396001e-05,2.9170543357516665e-05,0.00026755264355076,0.00036111292039225,2.0,1.0,770.0,2.0,1653139188.0,10.0,1.0
469,3565115,31.140461365381878,0.0010475884805140334,0.0336167836048125,50.18139576212628,30.183666666666667,288.75,6.872529937936444e-05,2.8833004457840374e-05,0.0002752152720378804,0.00037277357587509594,2.0,1.0,770.0,2.0,1672038935.0,9.333333333333334,1.0
99,1545958,30.113024234771725,0.0009646478071001333,0.03203423674281527,75.43376540908196,30.487666666666666,288.75,6.449066597755478e-06,2.595513113721793e-06,2.3769733031765844e-05,3.28143127432438e-05,2.0,1.0,770.0,2.0,153049842.0,97.66666666666667,1.0
477,2023487,30.20653994878133,0.0009930707806064,0.032871606004539596,50.10347573960525,30.299666666666667,288.75,3.888658320414375e-05,1.63035603449875e-05,0.0001510122610618229,0.00020620240461096458,2.0,1.0,770.0,2.0,965203299.0,16.0,1.0
317,3975075,31.485926389694214,0.0010061992961453,0.03195460157094004,75.04502611164448,30.099,288.75,5.200637185790876e-05,2.0793217843739957e-05,0.00019113444397942094,0.00026393403368107503,2.0,1.0,770.0,2.0,1260098775.0,12.666666666666666,1.0
362,3177286,31.566287517547607,0.0010104904053714666,0.03201172982915713,74.95320157027811,30.286666666666665,288.75,4.718554392565e-05,1.883106288265238e-05,0.00017377703471315714,0.00023979364152147144,2.0,1.0,770.0,2.0,1150177532.0,14.0,1.0
70,4452484,30.311042149861652,0.0009664769010636667,0.03188554733428437,75.22675149257695,30.409000000000002,288.75,1.3127572951303741e-05,5.276492316408517e-06,4.803066000775871e-05,6.643472527547303e-05,2.0,1.0,770.0,2.0,311673880.0,48.333333333333336,1.0
77,1863087,30.205398956934612,0.0009901899376147333,0.032779931555203166,75.05236060664411,30.24466666666667,288.75,6.017617965765396e-06,2.4152794404555554e-06,2.2897269896886668e-05,3.133016730310826e-05,2.0,1.0,770.0,2.0,143457699.0,105.0,1.0
364,1835223,30.81962005297343,0.0009784374990734334,0.031747439721014965,74.21626177494066,30.314333333333334,288.75,2.80302783461029e-05,1.1265722953468115e-05,0.00010203543002694493,0.00014133143132651885,2.0,1.0,770.0,2.0,668021172.0,23.0,1.0
136,1309264,30.130313873291016,0.0009637832726864,0.031987014138081346,75.17499753623372,30.1935,288.75,7.449505838586793e-06,2.9835048791427732e-06,2.7460042677965218e-05,3.7893053395695374e-05,2.0,1.0,770.0,1.5,178059904.0,84.5,1.0
174,4307688,31.268098672231037,0.0010005701718774,0.031999687954510934,74.98347508651615,29.910333333333337,288.75,3.120800198136984e-05,1.23845884565e-05,0.00011470042836886666,0.00015829301880673966,2.0,1.0,770.0,2.0,749537712.0,21.0,1.0
29,1872085,30.085249821345016,0.0009622954206877334,0.031985613354078866,75.43374961704083,30.038,288.75,2.253295284161135e-06,8.953609018456046e-07,8.282794930056982e-06,1.143145111606396e-05,2.0,1.0,770.0,2.0,54290465.0,279.6666666666667,1.0
434,2930647,31.639816602071125,0.0010120408662668333,0.031986473673941,75.10705251240863,30.112333333333336,288.75,5.107377325926666e-05,2.0391044619402562e-05,0.0001871707216733,0.00025863553955197694,2.0,1.0,770.0,2.0,1271900798.0,13.0,1.0
299,4150835,31.722028970718384,0.0010104437569044666,0.031853763626413734,75.1693296120919,30.49666666666667,288.75,5.112889737031795e-05,2.0480454456566665e-05,0.00018661803301964618,0.00025822738484654106,2.0,1.0,770.0,2.0,1241099665.0,13.0,1.0
405,1067954,30.637186765670776,0.0010014153961466334,0.032690550456449134,73.999708169298,30.399,288.75,1.8323563560953333e-05,7.3693772273199995e-06,6.93631006115e-05,9.505604139977809e-05,2.0,1.0,770.0,2.0,432521370.0,35.0,1.0
105,239377,30.055592854817707,0.0009640345126717,0.03207505150773873,75.33896880764473,30.009666666666664,288.75,1.021203819439256e-06,4.0618639753160774e-07,3.77192531984733e-06,5.199315536818356e-06,2.0,1.0,770.0,2.0,25134585.0,616.0,1.0
396,848520,30.233150641123455,0.0010440369366861667,0.03453297897347233,75.84248938538585,30.045666666666666,288.75,1.4051297547612591e-05,5.969933181388148e-06,5.705790819209185e-05,7.707913892109481e-05,2.0,1.0,770.0,2.0,336013920.0,45.0,1.0
293,3280329,30.406134923299152,0.0010437817014256666,0.0343277202664651,48.33500607975603,30.286333333333335,288.75,3.976654224723333e-05,1.6523000706070833e-05,0.00016044253790750625,0.00021673208086081668,2.0,1.0,770.0,2.0,961136397.0,16.0,1.0
383,3776607,30.878132740656536,0.0009892988968627,0.03203886089468863,73.78592295634382,30.47266666666667,288.75,5.8849904672475765e-05,2.3703608156966667e-05,0.00021623805976575455,0.0002987915725952091,2.0,1.0,770.0,2.0,1446440481.0,11.0,1.0
30,4685105,30.120380957921345,0.0009650347210765667,0.03203923366937813,75.30132650167074,30.346666666666668,288.75,5.908628462562907e-06,2.383047921235764e-06,2.1765767460562473e-05,3.005744384436208e-05,2.0,1.0,770.0,2.0,140553150.0,106.66666666666667,1.0
32,4388702,30.172993739446003,0.0009659088416090001,0.032012333423600534,75.29569922214368,30.67566666666667,288.75,5.845200568645988e-06,2.3769520400462962e-06,2.1490805481901233e-05,2.9712958090594443e-05,2.0,1.0,770.0,2.0,140438464.0,108.0,1.0
155,2072396,30.153019269307453,0.0009617213979616333,0.031894700744946936,75.37008626132888,30.63033333333333,288.75,1.3432410056398582e-05,5.4462814539652485e-06,4.91018978698305e-05,6.798058938019716e-05,2.0,1.0,770.0,2.0,321221380.0,47.0,1.0
38,1070153,30.06342689196268,0.0009646223312193667,0.03208623795900827,75.47582500830654,30.695333333333334,288.75,1.674831988193244e-06,6.780585420554769e-07,6.1703363278490745e-06,8.523226858098151e-06,2.0,1.0,770.0,2.0,40665814.0,376.0,1.0
7,199562,30.033358653386433,0.0009686873350176333,0.03225371327283814,77.1759331485487,30.375666666666664,288.75,1.0542863923965312e-08,4.131303091848528e-09,3.796620617691004e-08,5.2640373192726065e-08,2.0,1.0,770.0,2.0,1396934.0,61136.333333333336,1.0
187,1308992,30.204165299733475,0.0009874300541412666,0.03269125097423736,75.25247316518835,30.35766666666667,288.75,1.021599333109086e-05,4.078099464503763e-06,3.861717363572419e-05,5.291126643131989e-05,2.0,1.0,770.0,2.0,244781504.0,62.0,1.0
141,4513146,30.97864023844401,0.0009886012024536,0.03191231248270373,74.83743087151898,30.313666666666666,288.75,2.70802645229875e-05,1.0878121304816667e-05,9.889117154396111e-05,0.00013684955737176805,2.0,1.0,770.0,2.0,636353586.0,24.0,1.0
486,4850871,31.222432454427082,0.0010002662056449666,0.032036848060565504,74.51002861921938,30.12566666666667,288.75,9.41523119090857e-05,3.742172413368571e-05,0.0003431607554356143,0.0004747347914784048,2.0,1.0,770.0,2.0,2357523306.0,7.0,1.0
200,1710262,30.59600551923116,0.0009997428807872,0.03267778325068766,74.97111606274534,30.421000000000003,288.75,1.4606836472916666e-05,5.835859057854546e-06,5.504377991374848e-05,7.548647544452197e-05,2.0,1.0,770.0,2.0,342052400.0,44.0,1.0
63,724294,30.087417443593342,0.0009649219564646333,0.03207060467357503,75.46670411109254,30.316000000000003,288.75,1.8902568332287427e-06,7.559423679157684e-07,6.951767222798204e-06,9.597966423943013e-06,2.0,1.0,770.0,2.0,45630522.0,334.0,1.0
233,2009506,30.360225359598797,0.0009721778235665667,0.032021874734296234,75.16304873194828,29.754,288.75,1.965533061087765e-05,7.84113715371149e-06,7.239662764542118e-05,9.989309541001137e-05,2.0,1.0,770.0,2.0,468214898.0,32.333333333333336,1.0
75,421513,30.05383865038554,0.0009630267894414,0.0320433824993683,75.89682751852287,30.056666666666672,288.75,1.2988287774482457e-06,5.146323936980427e-07,4.769724007527323e-06,6.583185178673817e-06,2.0,1.0,770.0,2.0,31613475.0,486.0,1.0
313,2578091,30.193578879038494,0.0009670062593515001,0.032026912515177,75.50147946081393,30.174333333333333,288.75,3.3338979000594735e-05,1.328966043014386e-05,0.0001224579595116456,0.00016908659894238946,2.0,1.0,770.0,2.0,806942483.0,19.0,1.0
47,1123707,30.085035641988117,0.0009649624105991001,0.03207447969099267,75.36266445916719,30.220333333333333,288.75,2.1844092329002065e-06,8.736423461092423e-07,8.060516565525046e-06,1.1118568144535073e-05,2.0,1.0,770.0,2.0,52814229.0,288.3333333333333,1.0
226,496531,30.14198327064514,0.0009887304143920666,0.0327991803298521,75.40717379172249,30.290333333333336,288.75,4.703998214513664e-06,1.8822702469595338e-06,1.7863588118499015e-05,2.4449856579972953e-05,2.0,1.0,770.0,2.0,112216006.0,134.33333333333334,1.0
482,2755349,30.71231158574422,0.0010337158107957334,0.03367674059546474,75.43945662644354,29.852999999999998,288.75,5.364038467152777e-05,2.2031787914047222e-05,0.00021051714380305835,0.00028618931638864164,2.0,1.0,770.0,2.0,1328078218.0,12.0,1.0
