timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
2022-12-20T13:40:24,"module:AlexNet,rep_no:1,macs:47227085136,batch_size:66,freeText:architecture=alexnet;layer_idx=0,forward_passes:24",d697e7d6-01c2-4555-8557-cd2579836499,30.34943628311157,0.0009719303095785,0.0320246577403289,75.2478549155095,30.145000000000003,288.75,0.0006366036634491,0.0002539470974336,0.0023384535898764,0.0032290043507593,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:40:58,"module:AlexNet,rep_no:2,macs:47227085136,batch_size:66,freeText:architecture=alexnet;layer_idx=0,forward_passes:24",8604d5b5-afb5-4d5a-955f-350dffeaaeff,30.144675731658936,0.0009665665757559,0.0320642552057986,75.82903600820686,30.696,288.75,0.000632973281656,0.0002525304662177,0.0023256808891892,0.0032111846370629,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:41:33,"module:AlexNet,rep_no:3,macs:47227085136,batch_size:66,freeText:architecture=alexnet;layer_idx=0,forward_passes:24",7efd1a40-7e14-4113-b4d2-4f91d8beb7cf,30.13693404197693,0.0009671724455785,0.0320925958901932,75.89073920852148,30.540000000000003,288.75,0.000632808351524,0.000253921679215,0.0023264674628774,0.0032131974936165,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:42:08,"module:Conv2d,rep_no:1,macs:4651046400,batch_size:66,freeText:architecture=alexnet;layer_idx=1,forward_passes:208",cff47359-c843-4388-b701-02d62c139617,30.19215130805969,0.0010396866337489,0.0344356592261574,73.12892032631885,30.434,288.75,0.0006394535423957,0.0002552505143751,0.0025594043609996,0.0034541084177705,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:42:42,"module:Conv2d,rep_no:2,macs:4651046400,batch_size:66,freeText:architecture=alexnet;layer_idx=1,forward_passes:207",bb759446-75f3-4b00-970e-38955baef7eb,30.045891761779785,0.0009675545802116,0.0322025582692936,76.4555678741269,30.244,288.75,0.0006377764857763,0.0002541034323676,0.0023225871257483,0.0032144670438923,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:43:17,"module:Conv2d,rep_no:3,macs:4651046400,batch_size:66,freeText:architecture=alexnet;layer_idx=1,forward_passes:208",157dab07-f681-4ce2-a1a4-7a725c23e374,30.129847526550293,0.000967867092361,0.0321231991468993,76.37964229727156,30.515,288.75,0.0006397709073718,0.0002533999313875,0.0023223344514767,0.0032155052902361,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:43:52,"module:ReLU,rep_no:1,macs:12777600,batch_size:66,freeText:architecture=alexnet;layer_idx=2,forward_passes:8628",474a954b-cece-4fd4-a975-ee7f3255a889,30.035369157791138,0.0009800774152912,0.0326307764070541,80.00127949022448,30.581,288.75,0.0006686289399027,0.0002537665189873,0.0023336756882568,0.0032560711471468,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:44:26,"module:ReLU,rep_no:2,macs:12777600,batch_size:66,freeText:architecture=alexnet;layer_idx=2,forward_passes:8650",505f85c6-165c-4ca3-842f-a74d7848cfd8,30.037595748901367,0.0009816095173138,0.0326793637386819,79.98414498300961,30.812,288.75,0.0006670199038932,0.0002551464888569,0.0023389947943389,0.0032611611870891,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:45:00,"module:ReLU,rep_no:3,macs:12777600,batch_size:66,freeText:architecture=alexnet;layer_idx=2,forward_passes:8640",8644090d-3410-4627-800c-eddfd48c1b60,30.03182888031006,0.0009795049024492,0.0326155595236306,79.85967881151993,30.89,288.75,0.0006664273889748,0.0002560180683787,0.0023317236537734,0.003254169111127,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-20T13:45:35,"module:MaxPool2d,rep_no:1,macs:13856832,batch_size:66,freeText:architecture=alexnet;layer_idx=3,forward_passes:417",215c58dc-a9e5-429f-a892-d9ded897b2a1,30.07945966720581,0.0009668732119794,0.0321439687639609,75.49372168391925,30.422,288.75,0.0006308941905482,0.0002555885826469,0.0023257205888628,0.003212203362058,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
