timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
2022-12-17T04:27:17,"module:ReLU,rep_no:2,macs:78326820,batch_size:220,input_size:356031,freeText:,forward_passes:622",d387bf23-2d30-4d71-bb7c-186929f197ba,30.036144018173218,0.0009933231400842,0.0330709274627018,78.13814625137223,30.339,288.75,0.0006512390373797,0.0002523360604204,0.0023965017795562,0.0033000768773563,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:27:52,"module:ReLU,rep_no:3,macs:78326820,batch_size:220,input_size:356031,freeText:,forward_passes:627",d47272fa-1356-4e91-ba3f-9fc536912e54,30.06555938720703,0.0013521251137564,0.0449725580137312,73.70962588696915,29.914,288.75,0.0006529860298884,0.0002498389680217,0.0035892850145697,0.0044921100124799,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:28:33,"module:ReLU,rep_no:1,macs:848240952,batch_size:241,input_size:3519672,freeText:,forward_passes:57",f8c1d5cb-79b5-43df-b4d3-6fb142251cf0,30.55538034439087,0.0010062509703589,0.0329320387773754,77.68768048741588,30.162000000000003,288.75,0.0006624388502284,0.0002543369490816,0.0024262506802876,0.0033430264795977,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:29:13,"module:ReLU,rep_no:2,macs:848240952,batch_size:241,input_size:3519672,freeText:,forward_passes:18",99764cd4-10c6-4634-934c-d01be4203a29,30.189552068710327,0.000990118635115,0.0327967315600297,75.27863257934837,29.997,288.75,0.0006305837252999,0.0002515495808438,0.0024072973753015,0.0032894306814452,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:29:54,"module:ReLU,rep_no:3,macs:848240952,batch_size:241,input_size:3519672,freeText:,forward_passes:57",f00094a2-5872-4dfc-b3ef-542882cc62ac,30.458224773406982,0.0010024088807513,0.0329109423877697,77.79701796900312,30.584,288.75,0.0006598147159069,0.000254148242196,0.0024162991041938,0.0033302620622968,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:30:29,"module:ReLU,rep_no:1,macs:78526512,batch_size:72,input_size:1090646,freeText:,forward_passes:633",8ef738f3-c008-402a-ba0f-dd263ce0fa05,30.07196617126465,0.0013536961111426,0.045015217941958,78.81756957635048,30.382,288.75,0.0006526792438096,0.0002523505739336,0.0035922994551559,0.0044973292728992,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:31:04,"module:ReLU,rep_no:2,macs:78526512,batch_size:72,input_size:1090646,freeText:,forward_passes:628",512c19a0-901c-42f0-80fc-c12a05c9bf2e,30.055171251297,0.0009937861757802,0.0330653972147087,78.19139087663925,30.097,288.75,0.0006519167129218,0.0002531422849451,0.0023965562040607,0.0033016152019276,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:31:39,"module:ReLU,rep_no:3,macs:78526512,batch_size:72,input_size:1090646,freeText:,forward_passes:626",9c355093-b65f-43f1-affb-f8118ea8cc03,30.07334542274475,0.0013529959917403,0.0449898730161576,75.000277479342,29.902,288.75,0.0006519466032235,0.0002517480071961,0.0035913086843987,0.0044950032948183,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:32:16,"module:ReLU,rep_no:1,macs:320284285,batch_size:211,input_size:1517935,freeText:,forward_passes:154",56a14f08-44ee-44ee-b866-463e09739b4b,30.14881181716919,0.0013550501916241,0.0449453928679375,73.58603420008754,30.387,288.75,0.0006543168653975,0.0002509124625786,0.003596598551174,0.0045018278791501,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:32:52,"module:ReLU,rep_no:2,macs:320284285,batch_size:211,input_size:1517935,freeText:,forward_passes:150",9b604a3f-c25a-47e9-966b-dafd9189c961,30.192080974578857,0.0009944394115109,0.0329370940793475,76.24466181801616,29.857000000000003,288.75,0.0006543338023555,0.0002514060833062,0.0023980455346405,0.0033037854203022,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:33:29,"module:ReLU,rep_no:3,macs:320284285,batch_size:211,input_size:1517935,freeText:,forward_passes:153",55433bf1-3136-469a-b67f-3a97be9b28dd,30.07141423225403,0.0013531272870392,0.0449971283887241,73.92531760831997,30.086,288.75,0.0006523737805097,0.0002524362814481,0.0035906294298668,0.0044954394918247,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:34:08,"module:ReLU,rep_no:1,macs:618397382,batch_size:298,input_size:2075159,freeText:,forward_passes:78",0c4fa506-e458-4fcc-aad4-f53bff02a8e2,30.297289609909058,0.0009983087151864,0.0329504298252453,77.29183295191469,30.166,288.75,0.0006568904927342,0.000254509689215,0.0024052400678396,0.0033166402497888,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:34:47,"module:ReLU,rep_no:2,macs:618397382,batch_size:298,input_size:2075159,freeText:,forward_passes:25",0c8e567b-0acc-473e-9176-38c0317249e0,31.015469312667847,0.0010144383022156,0.0327074948306944,75.14889494881069,29.935,288.75,0.0006471557924464,0.000259207337165,0.0024638637880484,0.0033702269176599,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:35:27,"module:ReLU,rep_no:3,macs:618397382,batch_size:298,input_size:2075159,freeText:,forward_passes:78",f7c30678-5684-4c75-b71c-6e56370211f9,30.4168393611908,0.0010026262857504,0.0329628688189656,77.51377447676536,29.951,288.75,0.0006590592716914,0.0002554957334579,0.0024164293328921,0.0033309843380414,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:36:02,"module:ReLU,rep_no:1,macs:1044528,batch_size:3,input_size:348176,freeText:,forward_passes:79240",08f76ee1-4cb5-4687-8616-d4468f7783b2,30.030034065246586,0.0009902806403252,0.03297634089171,76.79530041433405,29.925,288.75,0.0006400261864649,0.0002516707272058,0.0023982719910641,0.003289968904735,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:36:36,"module:ReLU,rep_no:2,macs:1044528,batch_size:3,input_size:348176,freeText:,forward_passes:79266",57a8b561-8920-4c75-8aed-258e260ded91,30.03635311126709,0.0009897160995952,0.0329506080824433,76.73014212530231,29.918,288.75,0.0006396729295157,0.0002498148683319,0.0023986055562893,0.003288093354137,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:37:11,"module:ReLU,rep_no:3,macs:1044528,batch_size:3,input_size:348176,freeText:,forward_passes:79167",6b75ab99-b6d0-4771-972f-d10115b71c11,30.032952308654785,0.0009897903978659,0.0329568131595487,76.78393493601577,29.758,288.75,0.0006400274242437,0.0002503987050649,0.0023979140629371,0.0032883401922457,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:37:53,"module:ReLU,rep_no:1,macs:927662181,batch_size:199,input_size:4661619,freeText:,forward_passes:17",010a0848-1942-41bb-8514-75c7422c8fb0,30.90150594711304,0.0010116634676878,0.0327383225082702,74.41170384859586,29.963,288.75,0.0006452429539717,0.0002598928896701,0.0024558723546564,0.0033610081982983,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:38:36,"module:ReLU,rep_no:2,macs:927662181,batch_size:199,input_size:4661619,freeText:,forward_passes:17",185bad8b-e00a-46b6-9197-889ee7d55b4b,31.41405701637268,0.0010279334178493,0.0327220841712243,74.69655372576992,30.085,288.75,0.000655812003538,0.0002641205656594,0.0024951286196708,0.0034150611888684,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:39:19,"module:ReLU,rep_no:3,macs:927662181,batch_size:199,input_size:4661619,freeText:,forward_passes:17",f2b4d9b3-259a-4976-8b45-b8995b537e93,31.291985988616943,0.0010236223904031,0.0327119662771023,75.04797891921837,29.497,288.75,0.0006546181239718,0.0002603459958552,0.0024857747187217,0.0034007388385488,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:39:54,"module:ReLU,rep_no:1,macs:84852084,batch_size:372,input_size:228097,freeText:,forward_passes:587",0e49b86a-3781-4458-888d-44d95ee5bd6d,30.081774473190308,0.0013540477086249,0.045012228578194,78.24920747581022,30.090000000000003,288.75,0.0006537278432596,0.00025021547136,0.0035945540562272,0.0044984973708469,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:40:29,"module:ReLU,rep_no:2,macs:84852084,batch_size:372,input_size:228097,freeText:,forward_passes:578",aa14378c-1559-4c21-9e45-37084a3b33a1,30.07760190963745,0.0013514288439365,0.0449314027094532,78.1326498708872,30.007,288.75,0.000652227771504,0.0002480451894064,0.003589523862799,0.0044897968237094,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:41:04,"module:ReLU,rep_no:3,macs:84852084,batch_size:372,input_size:228097,freeText:,forward_passes:585",887c34fd-c498-4999-9c8c-58b207746423,30.078860759735107,0.0013531497798665,0.0449867363885645,76.18467541377616,29.759,288.75,0.0006539396687068,0.0002496247236398,0.0035919498264789,0.0044955142188257,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:41:54,"module:ReLU,rep_no:1,macs:1726773360,batch_size:422,input_size:4091880,freeText:,forward_passes:10",85c40169-a7c3-4ab6-9db6-f71240d6f3fa,32.49771213531494,0.0010640966713423,0.0327437410643427,75.4092995304319,30.26,288.75,0.0006822509458003,0.0002715593278524,0.0025813946145276,0.0035352048881804,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:42:45,"module:ReLU,rep_no:2,macs:1726773360,batch_size:422,input_size:4091880,freeText:,forward_passes:10",d35791e3-c2a0-4d09-8ae5-d034e8e59d4f,33.31335115432739,0.0010911852968023,0.0327551945088729,75.16353082788129,30.219,288.75,0.0006979530425286,0.0002791900472701,0.0026480572318037,0.0036252003216025,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:43:34,"module:ReLU,rep_no:3,macs:1726773360,batch_size:422,input_size:4091880,freeText:,forward_passes:9",b44d903c-ac31-4ce4-af0e-2d22743bf91a,30.48122930526733,0.0013592197256161,0.0445920245539862,69.3189366101906,30.398,288.75,0.0006373898118558,0.0002548687690341,0.0036234215706586,0.0045156801515487,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:44:20,"module:ReLU,rep_no:1,macs:1394925616,batch_size:287,input_size:4860368,freeText:,forward_passes:11",e3c3afa8-4736-42f8-bef4-d5801f450907,30.979012489318848,0.0009677154550286,0.0312377760705667,39.76888405907415,30.298,288.75,0.0004955180114141,0.0002582313617936,0.0024612521385153,0.003215001511723,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
