,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,image_size,kernel_size,in_channels,out_channels,stride,padding,forward_passes
50,2022-12-14T11:19:51,008b8322-d5b6-4cf7-8a0b-9c2a700dccf4,30.119764804840088,0.0013745071947979,0.0456347253607077,75.08576100282184,39.233,288.75,0.0006380858488016,0.0003354323514114,0.0035929508854945,0.0045664690857076,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,11600635904,52,30,4,225,242,2,2,101
51,2022-12-14T11:20:26,f3ace698-f36c-4f83-ab6e-dfcfe4e06a69,30.099975109100345,0.0013677047226881,0.0454387326810332,74.41037347330388,36.215,288.75,0.0006378880105877,0.0003116855872714,0.0035942959127326,0.0045438695105919,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,11600635904,52,30,4,225,242,2,2,101
52,2022-12-14T11:21:00,50206b21-fcdc-457f-a724-e6d4feee6c0e,30.09120988845825,0.0013608456703949,0.0452240263997148,75.06107984974687,34.074,288.75,0.0006372424628491,0.0002894448721276,0.0035943946264684,0.0045210819614451,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,11600635904,52,30,4,225,242,2,2,101
53,2022-12-14T11:21:35,0b6391a3-54ab-4813-99d5-63acabc11424,30.40076446533203,0.0010036660545835,0.033014500531001,75.82938089110101,33.398,288.75,0.0006434677325515,0.0002762168235212,0.0024147541634738,0.0033344387195466,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,6484892400,28,158,3,11,353,2,3,73
54,2022-12-14T11:22:10,b41d9f92-28c6-4259-b137-33d1510760af,30.43747067451477,0.0010048757745763,0.0330144309729952,76.61139458980838,32.603,288.75,0.0006453653465696,0.0002750191785727,0.0024180731977025,0.0033384577228449,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,6484892400,28,158,3,11,353,2,3,73
55,2022-12-14T11:22:45,124c798b-a8a0-4638-9fc9-67c074de600f,30.323351621627808,0.0009990323105185,0.0329459725621503,75.4099539752826,31.453000000000003,288.75,0.000643248887932,0.0002668330574754,0.0024089622755845,0.0033190442209919,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,6484892400,28,158,3,11,353,2,3,73
56,2022-12-14T11:57:00,c514c018-87b2-4366-8536-59e6c3bede52,2018.409260749817,0.0662150883364927,0.0328055809216286,75.57809947515955,30.416,288.75,0.0424814975318375,0.0169259658929132,0.1605762187562883,0.2199836821810391,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,87492880188480,130,209,10,389,424,1,1,1
57,2022-12-14T12:31:17,6e1a3640-ca84-49ad-9832-29d8e435a28b,2019.729578733444,0.0592664444753597,0.0293437523019914,34.341368265913474,29.892,288.75,0.0192924085703034,0.016925764061828,0.1606803139969706,0.1968984866291021,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,87492880188480,130,209,10,389,424,1,1,1
58,2022-12-14T13:05:34,d8a8b631-2563-4a7a-93bf-a20126aaafc4,2019.388151884079,0.0662136806931912,0.0327889814701617,75.6974379769214,30.254000000000005,288.75,0.0423822336890931,0.0169400114725118,0.1606567604636152,0.21997900562522,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,87492880188480,130,209,10,389,424,1,1,1
59,2022-12-14T13:06:20,afaed5cf-d015-4e66-87e5-c4fe47a75585,35.46480464935303,0.0011668091229138,0.032900480756916,76.91492857466824,30.673,288.75,0.0007559522928169,0.000297878843984,0.0028226111320157,0.0038764422688166,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,520051096075,35,205,6,494,497,5,2,2
60,2022-12-14T13:07:06,2de8e733-5d7b-4492-b771-8551b1d009cd,34.926433086395264,0.0011520582088368,0.032985280975788,77.04974991542608,30.654,288.75,0.0007473075936789,0.0003010009671184,0.0027791273489594,0.0038274359097568,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,520051096075,35,205,6,494,497,5,2,2
61,2022-12-14T13:07:51,919c879e-47d3-4e45-bf18-ae31e07ae1db,34.69343328475952,0.0011415935396025,0.0329051763263808,76.97588105852027,30.053,288.75,0.0007407502423219,0.0002926283878746,0.0027592909365892,0.0037926695667858,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,520051096075,35,205,6,494,497,5,2,2
62,2022-12-14T13:08:27,faf8f25d-cad3-4e0e-9c6b-05e537d4e100,30.25135040283203,0.0009928500994016,0.0328200257568891,74.73169550204237,30.782,288.75,0.000636185556448,0.0002568627562475,0.0024054570009311,0.0032985053136266,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,5525629296,219,185,3,30,11,2,0,34
63,2022-12-14T13:09:03,fe8e574b-e964-48c6-9f18-1f6bfdf7b1b7,30.04176115989685,0.0009872963791474,0.0328641311637002,75.51656302574506,30.794,288.75,0.0006295479269712,0.0002544380782254,0.0023960684105753,0.0032800544157721,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,5525629296,219,185,3,30,11,2,0,34
64,2022-12-14T13:09:40,5f599957-4c13-4fa9-bd64-a30d2b49d858,30.875829219818115,0.001012113605601,0.0327801270824309,75.34252274508881,30.059,288.75,0.0006483809525932,0.0002592709304791,0.0024548517900208,0.0033625036730932,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,5525629296,219,185,3,30,11,2,0,35
65,2022-12-14T13:10:16,ce01868c-371a-49d4-8090-1ca1480fdea2,30.64252138137817,0.0010062443213972,0.0328381698383593,76.37169939067199,30.587,288.75,0.0006499202566024,0.0002575295209936,0.0024355546124279,0.003343004390024,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,38789585100,87,93,6,76,181,3,0,26
66,2022-12-14T13:10:51,31dc1063-50fa-45ca-a7cc-0b0a2b7fea82,30.70394396781921,0.0010081183589602,0.0328335135061764,76.30854362754448,30.283,288.75,0.0006501692962461,0.0002594732929972,0.0024395878391961,0.0033492304284394,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,38789585100,87,93,6,76,181,3,0,26
67,2022-12-14T13:11:27,fbdca75b-8eef-4621-afce-5059a7a739b3,30.55985879898072,0.0010034611198197,0.0328359213444144,76.62721669157395,29.669,288.75,0.0006483998564972,0.0002559817137501,0.0024293763029078,0.0033337578731552,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,38789585100,87,93,6,76,181,3,0,26
68,2022-12-14T13:12:07,5bcde711-cb9a-4f5d-965a-5c1aaa4c3f33,34.40995931625366,0.0011303135812834,0.0328484428271183,76.85563437591709,30.329,288.75,0.0007312619202868,0.00028702494236,0.0027369077595571,0.003755194622204,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,228460684032,53,77,8,464,448,4,1,6
69,2022-12-14T13:12:46,6146d93f-00c2-4b6b-85e1-57b82dabe24e,33.814162731170654,0.0011120325515716,0.0328865913496825,76.81808790495529,30.393,288.75,0.0007196345232071,0.0002846279958189,0.0026901977851986,0.0036944603042248,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,228460684032,53,77,8,464,448,4,1,6
70,2022-12-14T13:13:26,dee93d97-d403-436f-a64c-2cb75382e0d1,33.713178634643555,0.0011091107031481,0.032898431653917,76.72816479538615,30.228,288.75,0.0007168382362479,0.0002868019832905,0.0026811129470666,0.003684753166605,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,228460684032,53,77,8,464,448,4,1,6
71,2022-12-14T13:14:14,4a42f5c0-ab42-4d48-8d8e-37d47cfbfcda,40.18850755691528,0.00132072919061,0.0328633549961924,76.26917512142472,30.164000000000005,288.75,0.0008510840969778,0.000335066315531,0.003201654207458,0.004387804619967,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,1746394669950,82,106,10,423,411,3,3,1
72,2022-12-14T13:15:02,4b86cdb4-a4b8-48ef-bca9-669e765f0df2,40.16204071044922,0.0013224918090582,0.0329288996690402,76.14951595929207,30.498,288.75,0.0008491766501741,0.0003444098987687,0.0032000739462673,0.0043936604952102,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,1746394669950,82,106,10,423,411,3,3,1
73,2022-12-14T13:15:51,dc011783-abcb-4540-bb73-b2c9fb595c7b,40.186044454574585,0.0012498177077339,0.0311007894580594,42.03249094038699,30.677,288.75,0.0006112910723658,0.000339330865845,0.0032015963599085,0.0041522182981194,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,1746394669950,82,106,10,423,411,3,3,1
74,2022-12-14T13:16:29,97db9046-727a-4166-bb1c-3006b47403cc,30.57640671730041,0.00100480969725,0.0328622557431346,76.30602747714084,30.835,288.75,0.0006472193197194,0.0002610962829944,0.00242992259413,0.0033382381968439,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,15900709968,92,149,2,209,143,4,2,45
75,2022-12-14T13:17:08,3be17202-0d0b-45b8-b3e8-d95c99a20b75,30.62220883369445,0.0010043169135606,0.0327970107909262,76.4596088440137,30.834,288.75,0.0006492590094067,0.0002553981205123,0.0024319439118107,0.0033366010417298,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,15900709968,92,149,2,209,143,4,2,45
76,2022-12-14T13:17:46,a7aaaf32-f755-40bf-8c51-726b8cfb97f4,30.47530627250672,0.000999690724944,0.0328033036322881,76.24648997622633,30.324000000000005,288.75,0.0006461585308153,0.0002538216853896,0.0024212514281272,0.0033212316443322,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,15900709968,92,149,2,209,143,4,2,45
77,2022-12-14T13:18:21,1d58ec21-fc18-41c5-8d75-00006baeeef6,30.276138067245483,0.0009948413453601,0.0328589248453869,79.57700568319976,30.474,288.75,0.0006439507232157,0.0002572428962304,0.0024039271292587,0.0033051207487049,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,12421439640,10,99,3,260,204,2,2,78
78,2022-12-14T13:18:56,e200ee8e-bfdb-4473-b1a7-8ffc387b8c4c,30.14911198616028,0.0013523279604402,0.0448546531340965,76.85715456830182,30.016,288.75,0.0006412438021612,0.0002506057367906,0.0036009343827764,0.0044927839217284,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,12421439640,10,99,3,260,204,2,2,78
79,2022-12-14T13:19:31,1e26492e-d1df-4068-91c4-35537d171d5f,30.21493983268737,0.0009928415459523,0.0328592925039781,74.899513216125,30.046,288.75,0.0006424276614417,0.0002542848969464,0.0024017643384635,0.0032984768968517,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,12421439640,10,99,3,260,204,2,2,78
80,2022-12-14T13:20:06,b6effd71-c229-45e1-86eb-e0f1679ed79c,30.274864196777344,0.0009950790079458,0.0328681576068556,75.8342000116897,30.928,288.75,0.0006453638035128,0.0002538847811981,0.0024066617406904,0.0033059103254014,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,20906050880,13,177,5,81,410,4,0,38
81,2022-12-14T13:20:41,edcf7c8d-a546-49c5-8016-5107ce74491a,30.18672823905945,0.0009917152316821,0.0328526902229493,74.53326452247066,30.185,288.75,0.0006433125849274,0.0002520841822515,0.0023993382217983,0.0032947349889773,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,20906050880,13,177,5,81,410,4,0,38
82,2022-12-14T13:21:16,292b1225-106d-4a7c-a198-0a4a1ac2d630,30.17380404472351,0.0013544449357793,0.0448881067091111,74.49061014148285,31.02500000000001,288.75,0.0006425771973946,0.0002569317847292,0.0036003080802659,0.0044998170623898,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,20906050880,13,177,5,81,410,4,0,38
83,2022-12-14T13:22:34,a837570f-ded2-4e83-a4cf-24a4bd010903,52.13892793655396,0.0017152985873129,0.0328986163543729,76.61870790875632,31.085,288.75,0.0011098905401339,0.0004403618876107,0.0041484139752884,0.0056986664030331,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,1430156888952,186,191,6,403,367,5,1,1
84,2022-12-14T13:23:49,697aa4dd-2704-4f8a-ae9f-2e30eb0c6695,49.7560818195343,0.0016361956541194,0.0328843348247153,76.53602346738572,30.429,288.75,0.0010637070987427,0.0004142143782287,0.0039579444835583,0.0054358659605298,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,1430156888952,186,191,6,403,367,5,1,1
85,2022-12-14T13:25:05,e1ce36b0-e896-44d2-b0c4-4e842eca9570,50.72655963897705,0.001669439285343,0.0329105560720951,76.79860041686698,29.952,288.75,0.0010859107001167,0.0004239636223149,0.0040364355956514,0.0055463099180831,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,1430156888952,186,191,6,403,367,5,1,1
86,2022-12-14T13:25:40,970140ac-8ee0-40dd-8c1e-1d8bccd0b2b2,30.107733726501465,0.0013516438454585,0.0448935764390922,76.09434229788639,30.185,288.75,0.0006430995558681,0.0002525818994481,0.0035948296591639,0.0044905111144801,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,4456892700,164,22,10,44,247,4,2,299
87,2022-12-14T13:26:15,23b13a85-3650-4d84-89ab-debeabb24b58,30.1005380153656,0.001351525725981,0.0449003843483187,71.83738955895137,29.318,288.75,0.0006432554665484,0.0002493659613646,0.003597497263054,0.004490118690967,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,4456892700,164,22,10,44,247,4,2,305
88,2022-12-14T13:26:49,a616ca89-44fa-421a-8772-d5cd560c7c7e,30.112735748291016,0.0013511554701938,0.0448699009445044,76.29851066873199,29.789,288.75,0.0006434020013878,0.0002495058071927,0.0035959807967146,0.0044888886052952,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,4456892700,164,22,10,44,247,4,2,306
89,2022-12-14T13:27:24,ccfeaefe-ccfc-484e-b086-e03e366c42f7,30.07498288154602,0.0013500577827186,0.0448897273869134,76.21189601677857,31.261,288.75,0.0006359825468411,0.0002540184682975,0.0035952407879134,0.0044852418030521,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,439685125,131,27,6,339,11,5,0,342
90,2022-12-14T13:27:59,f529f281-8826-46f8-8bce-72840948b645,30.080004930496216,0.0013481089938765,0.0448174459077244,74.46520324204351,30.478,288.75,0.0006345155862231,0.0002533261303575,0.0035909257049361,0.0044787674215169,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,439685125,131,27,6,339,11,5,0,330
91,2022-12-14T13:28:34,47f59599-8ea6-4471-be70-e68412d4640a,30.13673186302185,0.0013503720322754,0.044808177555987,74.03490648382639,29.959,288.75,0.0006372101653232,0.0002498756672485,0.0035991999889413,0.0044862858215131,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,439685125,131,27,6,339,11,5,0,341
92,2022-12-14T13:29:09,85578a14-993b-4bf1-bade-55f5e4685caa,30.895981550216675,0.0010156167511001,0.032872130941995,77.07258492023072,30.68,288.75,0.0006611367011311,0.0002595577333666,0.0024534475957353,0.0033741420302331,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,37820772696,202,26,11,277,114,3,2,30
93,2022-12-14T13:29:45,6e18f8d6-f68d-457f-9f04-fc379e6e99a4,30.61104106903076,0.0010060914711562,0.0328669472197119,76.84245337698951,29.893000000000004,288.75,0.0006540264232207,0.000255480516173,0.0024329896425207,0.0033424965819145,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,37820772696,202,26,11,277,114,3,2,30
94,2022-12-14T13:30:20,a7d7f442-6619-4bdc-bfab-bb906af09c01,30.70724058151245,0.0010082458257987,0.0328341396590942,76.817818640175,29.928,288.75,0.000656342923685,0.00025285625248,0.0024404547301431,0.0033496539063082,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,37820772696,202,26,11,277,114,3,2,30
95,2022-12-14T13:31:00,d1801822-accc-4d5a-844b-30429fcd3a63,33.202335357666016,0.0010903843032935,0.0328405906255572,76.87808190952639,29.776,288.75,0.0007068224693464,0.0002745073045685,0.0026412094396849,0.0036225392135999,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,188079887500,134,96,5,253,355,4,3,6
96,2022-12-14T13:31:40,94871922-2476-41fb-ad78-66e504f30bd9,32.51152420043945,0.0010688931379536,0.0328773616199503,76.80318170422956,30.177,288.75,0.0006924422558978,0.0002735433189046,0.0025851544183989,0.0035511399932013,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,188079887500,134,96,5,253,355,4,3,6
97,2022-12-14T13:32:19,7d18273c-874d-44bb-a7a8-bdfd78e5a636,32.528974771499634,0.0010684779162467,0.032846959480042,76.63627911706946,30.184,288.75,0.0006939075887367,0.0002693364268624,0.0025865165034929,0.0035497605190922,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,188079887500,134,96,5,253,355,4,3,6
98,2022-12-14T13:33:00,fc10fb5e-c02d-41f8-8faf-e96b686ec723,31.16185188293457,0.0010235889295958,0.0328474999958662,75.52063731316773,30.073000000000004,288.75,0.0006631836133242,0.0002607555751525,0.0024766884845991,0.003400627673076,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,124213564800,117,116,1,385,191,1,2,7
99,2022-12-14T13:33:40,c7939592-f336-40d0-9e5e-81b7ae6fda20,30.86320686340332,0.0010131578960168,0.0328273695115676,75.60961208540388,30.351,288.75,0.0006554845166094,0.0002558606828815,0.0024546278769771,0.003365973076468,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,124213564800,117,116,1,385,191,1,2,7
