,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,input_size,forward_passes
10,2022-12-31T10:23:35,19cb3e0e-236b-4167-9736-ba0c2e83d145,30.262526512146,0.0010401033054415,0.0343693480127691,70.52067387197931,30.163000000000004,288.75,0.0006392861705951,0.0002518317439504,0.0025643747945626,0.0034554927091082,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,166,1998692,27
11,2022-12-31T10:24:12,ab2e448b-5e08-4068-8d41-b1f7f049aa3c,30.224936485290527,0.0010460681963766,0.0346094423353283,74.11259410299019,30.244,288.75,0.0006615485014606,0.0002536531426197,0.0025601079784333,0.0034753096225137,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,166,1998692,50
12,2022-12-31T10:24:50,9c8aae2a-0028-4c9e-b637-b907cdab1697,30.737940788269043,0.0009909689562436,0.0322392759836993,78.63929604653961,30.022,288.75,0.000670475182213,0.0002588677095525,0.0023629127768178,0.0032922556685834,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,147,2810337,40
13,2022-12-31T10:25:28,e1160f90-71fc-4d26-8503-fc29935b6c9d,30.97545099258423,0.0009883739901682,0.0319083002344299,75.78674768944329,30.239,288.75,0.0006547197812754,0.0002602380309041,0.0023686767066518,0.0032836345188313,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,147,2810337,22
14,2022-12-31T10:26:06,5916d59a-8dae-427f-87c0-0ba10e6e6137,30.61582350730896,0.0009863253439823,0.0322161951236397,78.21394333160686,30.611000000000004,288.75,0.0006676500566196,0.0002563519079894,0.0023528264207144,0.0032768283853235,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,147,2810337,40
15,2022-12-31T10:26:49,b6802b91-d24f-4de2-8d6f-29cc1931cbb2,30.317832708358765,0.0010454420925907,0.0344827449457665,72.43112899983396,30.153,288.75,0.0006428403262162,0.0002547714024655,0.002575617814809,0.0034732295434908,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,265,4337491,8
16,2022-12-31T10:27:34,f1ce38d4-17b1-4c4a-bf97-c2c0652f5d34,30.962267875671387,0.0009905349385326,0.0319916791144011,75.03977919019799,30.561,288.75,0.0006557773493436,0.0002597733147178,0.0023752630852162,0.0032908137492777,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,265,4337491,8
17,2022-12-31T10:28:17,e7d2fc4e-1897-4bad-8420-dc31757af9f5,30.386149168014526,0.0010549013417596,0.0347165195539169,81.37408600057952,30.487000000000005,288.75,0.0006429681271518,0.0002801791151241,0.0025815083781878,0.0035046556204638,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,265,4337491,8
18,2022-12-31T10:28:57,6a5069f2-8cd5-46be-a090-d3cd82a36fec,31.202640295028687,0.0009959364481785,0.0319183389213768,75.2284435657373,30.484,288.75,0.0006600641630509,0.0002619141634947,0.0023867806375026,0.0033087589640482,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,148,4212017,15
19,2022-12-31T10:29:38,c787686a-a8ea-4e13-9ac2-d157fe5430ec,31.058471202850345,0.0010014490077202,0.0322439891255296,78.61776368580912,30.281,288.75,0.0006783307662752,0.0002616592597228,0.0023870830893516,0.0033270731153497,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,148,4212017,27
20,2022-12-31T10:30:17,fedb5285-1c63-433b-bf78-b85b4bba0b50,31.48846125602722,0.0010031556702869,0.0318578815944815,75.92884564074683,29.942,288.75,0.0006664984440316,0.0002608616905548,0.0024053829560677,0.0033327430906542,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,148,4212017,15
21,2022-12-31T10:30:52,447ef6a8-acd9-4dd6-bb96-d4e477aa2ec1,30.15981936454773,0.0010441478880641,0.0346204954162141,77.75130696258893,30.19,288.75,0.0006588546006943,0.0002516821888887,0.0025583930710951,0.0034689298606783,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,15,4068795,266
